-0.0511664839,-0.0283600655,-0.2306556848,-0.6760928186,1.2197888745,0.0
-0.3386778734,0.3536556243,0.0,0.0,0.0,0.5111685926
-0.3684372357,-0.3536556815,0.0,0.0,0.0,-0.5114547647
0.0511708532,-0.0283576439,0.2684821024,-0.6760350903,-1.2198930353,0.0
0.0511664839,-0.028357644,-0.2315178608,-0.6760350927,-1.2197888745,0.0
0.3386695455,0.3534510996,0.0,0.0,0.0,-0.5114547647
0.0511708532,0.0283600656,-0.269344352,0.6760928211,-1.2198930353,0.0
0.3684289078,-0.3534511569,0.0,0.0,0.0,0.5111685926
